label,sentence1,sentence2,sample_index
0,A guy in a Hawaiian shirt plays guitar.,a man is playing guitar.,4878
1,a soldier crouches beside a tank with a larger vehicle obscured in the background.,A soldier is crouching beside a tank.,4879
0,"With a mountain landscape behind, a sledder kicks up snow on a descent.",A sledder is walking on the beach.,4880
0,"A woman wearing a white t-shirt, white shorts, and sunglasses.",A woman is dressed in all black.,4882
1,Man riding a dirt bike on a dirt track.,A person is on a vehicle.,4883
1,"Young man, in torn pants, sitting on the ledge of a window, playing a violin.",The young man in torn pants is outside.,4885
0,"A working man is burning logs, he is wearing a hat and white uniform.",Working man trying to set fire to logs,4888
1,mixed ages marathon runners running in a park.,People are running outside.,4889
1,Two people swim alone in a pool surrounded by empty lounge chairs.,Two people swim alone.,4893
1,A skier flies over a cliff.,A skier is outside going over a cliff.,4896
1,A small crowd of people are walking around an city's outdoor fountain.,A group of people can be seen by the fountain.,4898
1,An elderly man is wearing overalls and holding a paintbrush.,An old man holds an object in his hand and is wearing clothes.,4899
0,"A woman and a man, each playing a violin, are performing a musical piece.",The woman and man are at home playing twister.,4903
0,Woman in a zebra dress getting close with a young man and his friend sitting on a ledge.,the woman is indoors,4904
0,A woman an children walking on a rainy street in the city.,The woman is the mother.,4909
1,"A woman in a cowboy hat walks followed by a man in a blue baseball cap, a boy in a blue t-short and a woman in a green top.",A man and a woman are each wearing hats.,4910
0,Two women wearing airplane uniforms sitting on the edge of the road.,Two people are walking down the road in swimsuits.,4914
1,A boy sits facing away from the camera in front of a drum set.,A drumset played by a boy.,4916
1,A young woman carries a lot of colorful scarves on the beach.,There is one woman in this picture and she is outside.,4922
1,A younger woman and older man are running on treadmills next to each other.,"Two people in close proximity, getting exercise.",4926
1,The photo has been edited to be black and white with splashes of color on the bikes.,"The edited photo is black, and white with splashes of color on the bikes.",4928
0,A woman in jeans walking with an umbrella.,It is raining outside.,4930
1,A man and woman are walking together and the woman looks away.,There is a couple.,4932
1,A young man with brown eyes is dressed up like Jack Sparrow.,A young man is dressed as a pirate,4933
0,People calmly and intently waiting for the band to begin.,As the band was about to begin the people became excited in anticipation.,4934
1,The young boy is running while bouncing a basketball.,A person runs and uses a sports related item.,4935
0,A male field hockey player goes airborne as he presumably just strikes the puck in front of two opposing players.,A field hockey player is jumping.,4939
0,a young boy wearing white shoes chasing after several chickens,Several high school girls are being attacked by protective roosters.,4940
0,A young family enjoys an outing on a blanket in a crowd of other people with the same idea.,There were a lot of families in the park.,4946
1,Two people tend to their table of products at a street market.,Two people are at their table at a street market.,4949
1,"A boy playing with a yellow toy boat in brown, murky water.",A child plays with a toy boat.,4950
0,A woman is walking down a beach near a sand sculpture.,A woman is eating an ice cream cone.,4951
0,A woman peeks out from behind a rock with the ocean in the background.,the woman is asleep at home,4952
0,Two men playing soccer in a grassy field.,The men are playing baseball in a grassy field.,4956
0,"A crowd of protesters in the street holding up peace signs an holding signs saying ""stop killing in Iran.""",The protesters are protesting the shortage of truly good pizza in their home town.,4961
1,The stuffed gorilla is laying on top of the stack of speakers.,The speakers have something on top of them.,4966
0,A baby on the floor laughing at an older another child.,A pair of sisters are playing.,4970
1,"A man with an arm brace and a walking cane on a paved walkway at a park green, an older man is standing directly behind him and two other people are on the distant grass.",an injured man walked on the sidewalk while others were in the grass,4971
0,"Two children are sitting in boxes in a 1970's era living room, complete with gaudy furniture and light olive carpet.","Two children are sitting in wooden boxes in a 1970's era living room, complete with gaudy furniture and light olive carpet.",4972
1,A man with dreadlocks is talking on a cellular phone.,A person is having a conversation on his phone.,4973
1,A brown dog is running in the sand.,A dark colored dog is sprinting across the ground.,4975
0,"A woman in a green shirt and jeans kneels on a stoop with coffee in hand, her purse beside her and a large door behind her, as she fills out paperwork.",a woman working,4980
0,A man wearing a sleeveless vest is lying down in front of double doors with plastic shopping bags at his feet.,He just went shopping.,4983
1,A man in a uniform waves while holding a banner during an event.,The man is at an event.,4984
1,A white dog chases a red ball in the yard of a building across the way from a barn.,Dog playing fetch.,4985
0,"Two people with dark hair are sitting at a table in public, sharing a pair of earbuds.",No one is at a table.,4989
1,Japanese school children are going to class,The children are going to school.,4990
1,Men in a kitchen preparing food.,Men are cooking.,4993
1,Oriental people working.,More than one Oriental person working.,4996
1,A girl plays in a small pool.,A girl is in a pool.,4997
1,Someone having fun on their surfboard in the clear blue ocean.,someone surfing,4998
1,A child in a pink flotation device is in the water and surrounded by adults.,The child in the floaty is surrounded by grown ups in the water..,5000
0,Soccer players playing a game in front of a big crowd.,Soccer players are playing hockey.,5001
0,"Man in black shirt hugging woman in white shirt, gray skirt.",A man tries to strangle a woman.,5005
0,"a man wearing red, climbs a large rock.",A man wearing red is acting in a play.,5008
1,Two men working on a roof in yellow coats.,Two men work on a roof.,5009
0,Several hunting dogs gathered together as a crowd watches.,the dogs are surrounded by a curious crowd,5011
0,A man in a pink polo shirt sitting on a large yellow bench talking to a group of three other men while a woman wearing green sunglasses and a man wearing a gray cap look off to the right of the image.,Several people are sitting on a bench in the summer.,5012
0,a bald man in a blue shirt is operating a fiery furnace.,The furnace has Daniel and the lions in it.,5015
1,A man on the phone dressed in hard has standing next to a white van.,A man on the phone is next to a white van,5016
1,There is the last of the public telephone located in the state.,the payphone is located over there,5017
1,A marching band marches through town during a parade.,A marching band marches outdoors.,5019
0,"A man with his arms outspread who looks like he is filled with ecstatic joy is jumping vigorously from old, weathered, yellowed stairs as a man in a green shirt beneath him is lying on his back and seeming to be photographing him or making a video of what is happening.",The man is sitting down alone.,5020
