label,sentence1,sentence2,sample_index
0,A woman with a large silver bag stands at a food counter.,A woman is calling her friend.,6517
0,Three men wearing orange reflector vests and hard hats are working on a road construction project.,Men eating sandwiches,6522
1,"An older man squatting outside, holding a cup, with a plate of food, personal bag, and walking stick next to him.",An older man is holding food and squating.,6524
0,Two people are dressed up in large festive outfits on the street.,they were married,6527
1,a group of people sitting at a sporting event.,A group of people sit at a sporting event.,6530
0,A woman and a man holding a small boy smile while standing in front of a decorated christmas tree with gifts under it.,The family is celebrating its last Channukah.,6531
1,A young girl wearing a blue leotard jumps in the air.,A young girl wearing leotards jumps in the air.,6532
0,"A woman wearing a blue skirt, high heels, a white shirt, green jacket and headband is walking out of a tunnel.",The woman is at the doctors office.,6534
1,A young man snacks while on a dock looking out into a body of water.,A young man snacks while outside.,6535
0,A fashionable young woman seated on a bench gazes into a makeup mirror.,A fashionable young lady does her make up while waiting for the bus.,6541
0,Man sliding curling stone in a curling facility.,A man slides a curling stone in the Olympics.,6548
1,Football players engaged in a tackle.,There are some people interacting.,6552
0,"Women are walking, dressed in bright outfits.",Women walking down the street to church.,6559
0,Two girls one in a gray dress the other in a black striped dress are playing with hula hoops.,Two girls quietly play with dolls on their living room floor.,6562
1,A person is hugging a big white dog and on a red recliner.,A person is holding a dog and on a recliner,6568
1,A man in a lime green vest directs traffic,A man in a green vest directs traffic.,6571
0,"A small jockey jogs along side of the horse track with his horse through the green grass, as a photo is taken next to the Sparkasse sign in a 2012 horse event.",the jockey is a woman,6573
1,A girl in a striped shirt holds a bun to her mouth.,A girl is holding a bun near her mouth.,6583
0,Boy in black shirt holding up a piece of garbage outdoors.,The boy in the black shirt is sitting on the couch.,6585
1,A woman relaxing in a sauna.,A woman in a sauna.,6586
0,Three people stand at the top of an outdoor staircase.,Three people are racing airplanes.,6596
0,A flag is carried.,A marine carries a folded American Flag and hands it to a grieving widow,6599
0,A group of young people sitting around watching television.,The of peole are all woman.,6603
1,A man looking down at a large pile of shredded paper.,A man looks at paper.,6607
1,A woman in a yellow shirt helping a little girl decorate cookies.,A woman and girl decorate cookies.,6619
0,A woman in a striped shirt looking at a man in a yellow and blue coat.,The woman in a striped shirt stares at the man in a black coat.,6620
0,A boy in a green shirt watches kayakers.,"The boy watches from the ground below as his parents jump from the plane, skydiving for the first time.",6621
1,Kids are dressed in costume and playing a game.,Children in costumes are playing a game.,6632
1,A group of musicians are playing music.,The musicians are playing music.,6634
0,A woman walking with a balding man points ahead.,A policeman writes a ticket.,6635
0,Athletes who are wearing numbered outfits are preparing to enter the water for a sporting event.,A sporting event is taking place and today is monday.,6637
1,Three dogs walking away on the waters edge of the shore.,Dogs walking on the shore.,6639
0,A little girl holding a chicken nugget with chopsticks.,An chef cooking at a homeless shelter.,6644
1,Girls playing in a sand playground.,Girls are playing.,6650
1,A dog runs in a field of brown grass.,A dog runs.,6659
0,Little boy in SpiderMan t-shirt standing on staircase.,The boy is coming down from his bedroom after waking up from a nap.,6664
0,A tractor is driving in a field.,A tractor is driving in a busy shopping mall.,6666
1,Several ladies talking together.,ladies talking,6667
1,A boy wearing a red hat is standing in the middle of the road.,A boy wearing a hat is standing in the road.,6669
1,A young boy is writing on a chalkboard.,A boy is writing.,6676
1,A blond-haired man in a blue shirt surrounded by screens sitting at a desk and talking into a microphone.,A man is surrounded by screens at a desk.,6678
0,People hold flags in a crowded block.,People are throwing flags on the ground and setting them on fire.,6707
0,A person wearing a black wetsuit jumps high above a wave with a surfboard.,A person wearing a black wetsuit is deep diving in a spring.,6711
1,People standing in front of a subway train.,Humans standing,6719
0,People walk near the yellow line on the platform of a subway station.,The men are waiting for the subway train.,6722
1,A woman in a black hat and sunglasses holding a red umbrella walks on some pavement.,A woman is outside.,6724
0,A man in an orange shirt is holding a ladder.,A man is holding the ladder for his friends.,6729
0,A woman in shorts walks down a cobblestone street surrounded by colorful scenery.,A man rides a motorcycle on a dirt path.,6732
1,people sitting and standing outside.,There are people outdoors.,6741
0,A man in black clothing plays electric guitar on stage.,A man is performing for a party,6760
0,"A large group of people, along with a person in a rabbit costume, dancing in a fountain.",The large group is at a concert.,6764
0,A girl and boy sit on a fence.,A girl and boy sit on a fence waiting for their friend.,6771
0,"A man surfs, the foam right behind him.",The man is trimming the rosebush out in front of his home in London.,6780
0,"A young girl hops on the path to avoid the puddles, located near a lake.",A little girl playing hopscotch in the driveway at her suburban home.,6782
1,Two people are sitting at a table and a bird is standing on the table.,A bird is near two people.,6794
1,"The man is making a throwing motion, while standing on the shore.",A man is standing on the shore.,6800
1,Some teenage baseball players sit at the bench while two men appear to be speaking to them.,Some teenage baseball players sit at the bench while two men appear to be speaking to them,6807
0,A young man is being arrested by some police officers.,The man is lying in bed.,6808
1,a surfer rides the wave.,A person is surfing.,6823
1,A girl in a white dress on the beach.,A girl is outside.,6828
1,A mime performing on stage holds a ukulele (mandolin?).,There is a musical instrument on stage.,6831
1,A man is cooking breakfast outdoors.,A man prepares food outside.,6836
0,Three elderly men play a board game on a green board with beige pieces.,the dog ate mice,6838
1,Someone is rock climbing and hanging under the edge of a cliff.,a person is rock climbing under the cliff,6846
0,A small brown dog on a leash wearing a denim skirt.,A dog is on a red leash barking.,6858
0,A brunette woman does a wheelie on a white bicycle with purple tires.,A woman rides her motorcycle to town.,6860
0,An elderly Caucasian man in a black shirt and blue jeans is dancing in the street.,the man is crazy,6865
