label,sentence,sample_index
0,a plodding teen remake that s so mechanical you can smell the grease on the plot twists,4592
0,director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out can not overcome blah characters,4598
0,ms phoenix is completely lacking in charm and charisma and is unable to project either esther s initial anomie or her eventual awakening,4599
0,the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public to avoid being recognized as the man who bilked unsuspecting moviegoers,4611
0,shot like a postcard and overacted with all the boozy self indulgence that brings out the worst in otherwise talented actors,4612
0,spain s greatest star wattage does n t overcome the tumult of maudlin tragedy,4613
0,the script is a tired one with few moments of joy rising above the stale material,4616
0,while the film is competent it s also uninspired lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires,4621
0,it s a film with an idea buried somewhere inside its fabric but never clearly seen or felt,4627
0,elegantly crafted but emotionally cold a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level,4632
0,it s a visual rorschach test and i must have failed,4636
0,the film is really closer to porn than a serious critique of what s wrong with this increasingly pervasive aspect of gay culture,4637
0,a hokey piece of nonsense that tries too hard to be emotional,4642
0,a perfect example of rancid well intentioned but shamelessly manipulative movie making,4644
1,essentially a collection of bits and they re all naughty,4646
0,the screenplay does too much meandering norton has to recite bland police procedural details fiennes wanders around in an attempt to seem weird and distanced hopkins looks like a drag queen,4648
0,thumbs down,4654
1,now here s a sadistic bike flick that would have made vittorio de sica proud,4658
0,a movie that s about as overbearing and over the top as the family it depicts,4659
0,too predictably in fact,4662
0,an incoherent jumble of a film that s rarely as entertaining as it could have been,4665
0,cinematic pyrotechnics aside the only thing avary seems to care about are mean giggles and pulchritude,4670
0,the fact that it is n t very good is almost beside the point,4673
0,what might have been acceptable on the printed page of iles book does not translate well to the screen,4675
0,fincher takes no apparent joy in making movies and he gives none to the audience,4681
0,it s mildly amusing but i certainly ca n t recommend it,4682
1,nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me horrors,4683
0,there are just too many characters saying too many clever things and getting into too many pointless situations,4688
0,an unencouraging threefold expansion on the former mtv series accompanying the stunt hungry dimwits in a random series of collected gags pranks pratfalls dares injuries etc,4699
0,if any of them list this credit on their resumes in the future that ll be much funnier than anything in the film,4702
0,the only entertainment you ll derive from this choppy and sloppy affair will be from unintentional giggles several of them,4703
0,nothing wrong with performances here but the whiney characters bugged me,4711
0,if the title is a jeopardy question then the answer might be how does steven seagal come across these days,4718
0,or maybe how will you feel after an 88 minute rip off of the rock with action confined to slo mo gun firing and random glass shattering,4719
0,the appeal of the vulgar sexist racist humour went over my head or considering just how low brow it is perhaps it snuck under my feet,4720
